15.4378, 8
32.4466, 4
46.8666, 7
79.7341, 3
111.302, 5
126.559, 9
162.807, 9
163.7, 3
192.354, 10
211.604, 2
227.604, 5
233.604, 2
268.895, 10
284.895, 6
300.469, 9
338.094, 9
339.078, 1
356.718, 2
381.943, 8
396.033, 2
446.02, 10
467.822, 8
471.822, 4
522.058, 10
567.187, 2
584.214, 9
630.513, 8
648.245, 4
726.754, 9
765.785, 3
777.785, 8
790.265, 9
854.072, 7
957.126, 5
990.873, 8
998.494, 5
1005.99, 4
1072.81, 1
1080.52, 2
1086.59, 6
1107.79, 1
1130.68, 4
1139.25, 7
1179.93, 5
1257.34, 1
1265.34, 5
1273.34, 10
1333.1, 8
1337.1, 10
1341.1, 7
1352.08, 4
1358.08, 2
1362.08, 7
1441.41, 7
1442.15, 1
1513.45, 6
1571.06, 4
1602.74, 4
1712.17, 6
1806.1, 5
1826.82, 9
1855.39, 4
1890.15, 7
1899.69, 2
1956.78, 6
