7.08692, 1
47.0391, 9
59.2581, 10
66.775, 8
80.5317, 3
86.7286, 9
107.868, 8
118.02, 1
136.451, 4
151.825, 9
173.733, 6
179.283, 3
182.315, 9
204.184, 10
205.267, 2
206.006, 7
217.47, 10
224.185, 8
255.605, 10
313.672, 2
332.926, 7
353.757, 9
354.522, 6
361.596, 1
361.947, 3
372.389, 3
380.715, 1
395.025, 6
401.411, 2
404.121, 3
406.136, 7
408.46, 10
419.81, 4
426.616, 6
427.847, 8
429.064, 5
432.074, 10
435.177, 2
453.927, 9
475.015, 10
499.514, 4
500.476, 7
509.978, 9
520.713, 8
532.508, 4
532.932, 5
539.849, 6
550.622, 5
555.629, 7
593.356, 10
597.027, 3
611.653, 7
612.058, 2
617.192, 2
617.273, 5
621.501, 7
623.903, 1
627.931, 4
629.021, 8
633.4, 5
653.116, 7
670.5, 7
671.772, 7
672.835, 5
673.937, 5
679.653, 10
682.821, 4
699.788, 4
700.456, 10
703.524, 10
709.925, 8
711.677, 4
712.525, 2
715.521, 8
717.021, 8
730.64, 8
740.592, 6
748.151, 5
749.788, 10
750.546, 1
751.719, 9
755.544, 4
768.425, 9
770.398, 5
774.378, 4
775.402, 9
811.815, 3
822.332, 5
831.925, 3
832.071, 5
832.126, 7
837.644, 6
855.498, 9
866.524, 10
867.208, 10
870.402, 4
881.569, 3
882.208, 10
888.464, 9
912.881, 4
918.501, 10
918.899, 6
920.057, 5
945.511, 7
964.635, 10
986.389, 6
988.56, 9
990.812, 5
995.347, 1
1005.03, 9
1016.22, 6
1029.56, 1
1032.51, 7
1037.64, 8
1040.71, 7
1058.9, 4
1069.12, 7
1077.7, 1
1078.09, 2
1079.14, 8
1082.77, 5
1085.72, 2
1094.95, 10
1098.4, 4
1099.69, 7
1101.89, 6
1137.68, 9
1139.07, 6
1177.47, 8
1187.63, 2
1190.32, 6
1195.67, 2
1198.67, 6
1204.72, 7
1217.35, 5
1234.82, 6
1239.32, 10
1254.67, 6
1263.3, 9
1270.21, 2
1278.46, 7
1293.36, 2
1298.12, 6
1307.26, 9
1326.7, 8
1337.28, 9
1343.06, 7
1343.34, 5
1350.56, 5
1351.36, 5
1351.59, 2
1353.36, 3
1361.12, 5
1364.32, 7
1364.66, 1
1365.66, 2
1384.2, 10
1384.86, 10
1391.32, 3
1395.78, 6
1396.94, 7
1399.42, 1
1403.04, 7
1409.18, 8
1429.8, 2
1444.69, 4
1447.21, 5
1456.01, 3
1456.44, 1
1463.27, 1
1480.36, 8
1507.38, 2
1516.45, 3
1519.43, 1
1519.9, 2
1526, 2
1539.56, 6
1540.94, 1
1549.63, 7
1556.44, 3
1556.55, 6
1562.23, 5
1577.15, 10
1580.17, 3
1594.98, 8
1612.9, 3
1614.54, 2
1631.95, 4
1633.83, 5
1634.28, 3
1642.73, 7
1661.65, 2
1666.55, 1
1667.67, 4
1690.13, 4
1718.76, 8
1723.18, 6
1729.28, 3
1732.08, 1
1742.87, 10
1745.96, 6
1746.76, 1
1757.18, 6
1764.46, 1
1771.18, 1
1772.24, 2
1780.96, 7
1794.99, 7
1819.15, 1
1837.95, 2
1851.59, 4
1878.08, 3
1880.39, 8
1888.09, 8
1892.62, 9
1906.26, 5
1922.5, 3
1927.45, 3
1949.47, 10
1952.99, 7
1969.78, 6
1982.3, 9
1995.46, 9
1997.41, 1
1997.74, 7
