10.1074, 1
15.2831, 4
17.9546, 1
22.1785, 4
29.8384, 10
32.9208, 7
50.7577, 9
74.5045, 1
74.852, 3
78.4128, 9
82.1605, 8
91.1284, 6
91.8419, 10
94.177, 2
117.218, 8
119.878, 4
138.924, 6
142.048, 1
144.498, 7
146.357, 1
147.698, 6
153.698, 9
165.624, 4
178.916, 10
182.287, 9
193.082, 8
220.307, 5
227.166, 5
232.108, 2
239.672, 2
253.101, 2
258.295, 2
269.599, 6
280.511, 1
282.089, 2
282.215, 3
299.91, 1
307.18, 6
307.931, 4
314.959, 6
317.613, 10
351.368, 8
354.187, 4
362.832, 5
365.121, 4
366.571, 2
371.996, 3
404.395, 1
434.766, 4
435.957, 2
440.085, 4
441.196, 2
461.448, 4
469.08, 1
494.741, 5
497.192, 8
515.046, 8
524.787, 3
528.802, 6
530.744, 10
533.65, 5
550.04, 2
586.71, 9
595.398, 9
607.754, 2
611, 2
627.17, 6
632.238, 4
633.613, 3
645.417, 5
659.791, 1
674.7, 5
689.49, 9
691.037, 6
709.494, 9
723.925, 2
737.148, 1
744.213, 3
754.869, 2
767.597, 7
784.78, 10
785.505, 1
792.544, 7
802.966, 9
803.879, 6
815.798, 3
824.228, 2
824.374, 8
837.941, 5
847.754, 2
852.378, 1
888.183, 8
890.063, 6
893.229, 7
898.961, 7
916.214, 3
918.203, 5
919.624, 6
931.583, 3
946.577, 3
950.707, 5
964.948, 5
967.621, 8
974, 10
981.96, 1
996.704, 6
1001.15, 10
1006.72, 3
1008.69, 5
1021.91, 1
1028.55, 8
1029.09, 4
1035.4, 8
1038.75, 3
1040.1, 10
1059.33, 7
1073.19, 2
1074.15, 7
1082.9, 1
1097.83, 6
1103.24, 3
1107.11, 5
1111.87, 2
1114.6, 8
1127.8, 4
1133.18, 10
1134.74, 4
1143.09, 6
1144.49, 6
1145.39, 1
1151.34, 2
1151.66, 7
1154.8, 8
1154.87, 5
1216.83, 1
1223.16, 10
1228.56, 6
1243.41, 3
1247.44, 2
1256.18, 6
1262.17, 9
1290.05, 5
1290.27, 8
1298.19, 5
1298.84, 10
1299.71, 4
1317.81, 9
1325.29, 7
1339.12, 3
1339.61, 4
1363.14, 8
1418.32, 7
1430.02, 6
1433.6, 7
1439.63, 6
1446.23, 9
1449.55, 1
1452.49, 3
1465.24, 6
1476.27, 9
1520.19, 2
1531.09, 5
1546.04, 3
1552.09, 2
1559.83, 10
1564.87, 4
1578.71, 6
1582.68, 7
1589.61, 8
1601.55, 10
1624.52, 6
1624.74, 7
1628.93, 8
1634.85, 7
1651.83, 8
1657.48, 1
1669.06, 3
1681.09, 2
1683, 1
1684.78, 7
1685.3, 9
1689.71, 5
1703.87, 10
1760.26, 2
1761, 4
1771.82, 8
1774.31, 4
1777.54, 10
1778.91, 10
1792.43, 9
1792.49, 4
1800.2, 8
1804.46, 4
1808.24, 6
1821.43, 10
1824.68, 8
1829.07, 9
1830.38, 7
1856.02, 1
1873.31, 4
1874.55, 7
1876.28, 4
1906.83, 8
1916.62, 5
1916.71, 3
1948.53, 6
1960.04, 8
1962.58, 2
1977.75, 1
1987.78, 1
1998.15, 5
