1.75436, 1
2.76255, 8
34.8491, 2
46.8491, 7
85.5187, 1
112.251, 6
127.835, 4
137.515, 7
148.656, 1
166.256, 7
178.256, 10
184.256, 6
198.73, 1
210.672, 2
212.672, 3
215.696, 7
232.286, 10
240.796, 6
248.796, 1
258.796, 6
268.796, 7
275.021, 9
305.237, 7
315.89, 8
336.64, 8
350.959, 1
375.949, 9
391.949, 7
410.448, 9
416.802, 4
428.958, 10
446.618, 10
459.003, 3
474.661, 1
479.828, 3
499.194, 10
548.432, 3
564.286, 9
580.414, 1
613.307, 3
617.746, 1
622.732, 8
640.621, 4
676.516, 5
683.227, 9
728.243, 5
736.243, 2
763.17, 6
771.17, 6
780.172, 2
788.172, 6
796.172, 9
803.206, 7
808.506, 5
812.506, 6
814.506, 2
822.506, 8
834.506, 7
836.506, 2
847.464, 6
856.839, 10
865.338, 1
883.338, 9
899.338, 9
899.338, 6
909.81, 3
917.61, 4
940.367, 9
954.242, 9
957.054, 3
972.133, 5
980.996, 3
1020.75, 7
1030.8, 7
1040.64, 1
1062.88, 2
1086.69, 4
1126.9, 5
1129.04, 1
1137.04, 6
1150.95, 1
1165.57, 6
1177.15, 9
1183.15, 4
1212.73, 8
1222.87, 10
1229.7, 1
1247.7, 5
1256.68, 2
1264.37, 1
1287.27, 6
1312.44, 1
1332.47, 10
1350.47, 5
1412.23, 7
1432.15, 1
1444.15, 2
1446.15, 5
1453.86, 5
1462.74, 2
1470.52, 9
1488.7, 1
1508.16, 4
1514.16, 2
1518.59, 9
1536.74, 1
1552.74, 4
1574.93, 4
1582.99, 5
1588.26, 7
1592.26, 6
1597.51, 6
1609.41, 7
1619.58, 10
1625.58, 7
1631.58, 4
1637.58, 7
1655.84, 2
1665.84, 3
1667.84, 10
1735.2, 2
1751.2, 1
1753.2, 8
1767.2, 8
1774.66, 5
1787.69, 2
1825.89, 3
1830.22, 2
1847.56, 3
1852.53, 10
1873.53, 4
1893.6, 3
1912.95, 6
1921.48, 8
1927.07, 4
1953.65, 4
1979.56, 10
