34.4521, 1
49.3079, 10
49.5801, 7
56.3625, 9
70.4356, 3
85.6233, 5
89.4208, 8
94.0598, 10
112.086, 10
112.106, 5
113.788, 6
118.187, 7
126.516, 5
127.787, 1
128.108, 1
139.111, 1
146.008, 10
158.554, 6
160.053, 7
160.695, 4
166.783, 1
173.733, 7
181.573, 10
191.489, 1
196.8, 5
198.147, 1
200.216, 7
202.474, 9
216.344, 7
227.53, 2
234.279, 9
269.415, 10
272.238, 8
284.086, 6
288.316, 10
294.326, 4
307.916, 9
334.922, 9
344.908, 10
356.96, 6
366.398, 2
366.572, 10
388.782, 6
393.197, 3
400.731, 5
401.269, 7
410.296, 4
411.122, 7
412.757, 3
414.789, 9
420.131, 7
444.781, 3
444.805, 8
447.143, 9
455.205, 4
464.344, 7
465.476, 9
468.668, 6
478.949, 3
482.698, 8
493.633, 6
494.134, 10
494.893, 1
520.098, 4
548.816, 3
555.963, 4
561.991, 6
562.962, 1
565.466, 5
573.775, 2
587.841, 8
594.4, 3
595.625, 1
609.682, 1
614.649, 8
639.203, 2
640.417, 10
656.489, 1
661.322, 6
671.279, 8
671.638, 2
685.921, 9
696.856, 5
703.276, 10
721.06, 3
740.676, 7
740.974, 9
758.196, 10
774.75, 2
780.903, 9
783.897, 10
789.757, 8
794.48, 6
794.668, 2
802.734, 9
813.436, 8
817.509, 6
826.905, 10
829.292, 8
833.244, 8
844.327, 10
861.746, 10
863.064, 5
866.06, 3
875.63, 4
890.487, 7
893.394, 8
904.683, 8
939.664, 5
978.666, 4
997.48, 7
1001.39, 1
1010.66, 1
1033.83, 10
1045.83, 8
1049.3, 9
1051.3, 4
1059.08, 9
1065.54, 4
1067.61, 10
1075.98, 9
1076.94, 3
1114.51, 8
1122.4, 4
1122.98, 1
1124.25, 10
1131.58, 10
1180.22, 10
1180.46, 8
1188.63, 3
1196.68, 7
1197.03, 10
1206.28, 10
1208.22, 2
1219.12, 10
1241.11, 2
1256.99, 6
1260.11, 9
1269.95, 2
1273.84, 1
1276.75, 10
1277.29, 2
1281.69, 6
1291.75, 9
1292.35, 6
1303.12, 9
1304.19, 8
1306.8, 8
1308.26, 2
1311.52, 9
1321.21, 6
1329.33, 1
1349.74, 1
1366.1, 9
1378.06, 10
1398.67, 3
1403.05, 4
1403.93, 8
1404.62, 4
1407.08, 7
1409.23, 8
1425.6, 5
1448.54, 7
1457.11, 9
1465.3, 4
1475.79, 1
1481.44, 8
1500.04, 6
1500.21, 6
1502.43, 7
1504.28, 7
1510.96, 2
1527.39, 5
1539.53, 9
1551.66, 2
1554.79, 5
1556.97, 7
1558.53, 3
1559.83, 2
1567.94, 3
1576.78, 5
1608.98, 1
1615.09, 1
1628.41, 10
1645.4, 8
1663.59, 1
1667.94, 4
1672.53, 7
1682.06, 2
1682.35, 4
1691.67, 9
1702.9, 4
1718.82, 8
1720.48, 5
1731.04, 8
1737.29, 3
1740.73, 7
1748.24, 10
1773.13, 2
1818.44, 1
1818.69, 8
1824.05, 1
1825.92, 4
1848.38, 9
1849.86, 3
1865.8, 5
1870.03, 3
1871.59, 6
1881.63, 6
1885.87, 1
1894.07, 4
1895.65, 8
1897.12, 2
1908.26, 10
1912.74, 3
1913.12, 9
1916.44, 3
1925.89, 1
1930.77, 3
1938.77, 2
1954.81, 8
1979.44, 6
1980.57, 3
1980.91, 4
1996.19, 10
